#{"t_start": 1595900860.7994876, "env_id": null}
r,l,t,score,ghosts,level,win,d,map
595.0,1058,64520.545385,698,2,1,1,0,data/map2.bmp
785,284,64523.365024,835,4,0,1,0,data/map1.bmp
686.0,337,64526.765265,792,4,1,1,0,data/map2.bmp
809.0,405,64530.733588,860,2,2,1,0,data/map1.bmp
53.0,544,64535.937598,205,4,0,0,0,data/map2.bmp
282.0,292,64538.862402,434,4,2,0,0,data/map1.bmp
54.5,347,64542.58291,206,4,1,0,0,data/map2.bmp
772.5,308,64545.684127,780,1,1,1,0,data/map1.bmp
240.5,464,64549.940552,391,2,2,0,0,data/map1.bmp
779.0,309,64553.285109,830,1,1,1,0,data/map1.bmp
290,512,64558.221702,440,4,1,0,0,data/map1.bmp
700.5,285,64561.009245,802,4,2,1,0,data/map2.bmp
714.0,621,64566.971416,767,1,1,1,0,data/map1.bmp
654.5,909,64575.447204,710,1,1,1,0,data/map1.bmp
700.5,448,64579.46304,802,1,1,1,0,data/map1.bmp
854.5,270,64582.135377,855,2,1,1,0,data/map2.bmp
333.5,375,64585.787539,484,2,2,0,0,data/map1.bmp
321.5,245,64588.251591,475,4,2,0,0,data/map1.bmp
323.0,338,64592.001056,482,4,2,0,0,data/map1.bmp
1021.5,346,64595.476898,1022,2,2,1,0,data/map1.bmp
538.5,1744,64611.552862,643,2,2,1,0,data/map1.bmp
136.0,449,64616.213561,288,4,0,0,0,data/map1.bmp
679.0,306,64619.115888,780,4,0,1,0,data/map1.bmp
295.0,245,64621.651254,447,4,1,0,0,data/map1.bmp
132.5,321,64624.716296,286,4,1,0,0,data/map2.bmp
777.5,316,64627.986481,778,1,1,1,0,data/map1.bmp
686.0,511,64633.14853,789,2,2,1,0,data/map1.bmp
609.5,480,64638.057968,713,4,0,1,0,data/map2.bmp
865.5,365,64641.563643,868,2,2,1,0,data/map1.bmp
237.5,339,64644.640261,389,2,2,0,0,data/map1.bmp
1065.0,372,64648.335936,1067,4,2,1,0,data/map1.bmp
222.5,272,64651.16789,374,4,1,0,0,data/map1.bmp
230.0,2632,64675.079216,283,1,1,1,0,data/map2.bmp
744.5,321,64677.903236,795,1,1,1,0,data/map2.bmp
687.5,358,64681.372115,738,1,1,1,0,data/map2.bmp
747.0,309,64684.635601,798,4,0,1,0,data/map2.bmp
938.0,340,64687.836732,991,4,2,1,0,data/map2.bmp
185.0,168,64689.516924,338,4,2,0,0,data/map1.bmp
651.5,587,64695.16087,792,2,1,1,0,data/map2.bmp
769.5,347,64698.571241,822,1,1,1,0,data/map1.bmp
100.5,544,64703.699827,255,4,1,0,0,data/map2.bmp
792.0,436,64707.826122,854,4,0,1,0,data/map1.bmp
637.5,520,64712.896349,755,2,1,1,0,data/map2.bmp
636.0,574,64718.27996,695,1,1,1,0,data/map2.bmp
743.5,322,64721.370043,845,4,2,1,0,data/map2.bmp
658.0,498,64725.975433,710,1,1,1,0,data/map2.bmp
787.0,351,64729.370756,839,4,0,1,0,data/map2.bmp
829.5,303,64732.407916,881,2,2,1,0,data/map1.bmp
165.0,280,64735.481967,325,2,2,0,0,data/map1.bmp
697.0,300,64738.285398,749,4,0,1,0,data/map2.bmp
837.0,468,64743.06087,948,4,2,1,0,data/map1.bmp
86.5,296,64745.963652,237,4,0,0,0,data/map1.bmp
724.0,329,64749.354695,826,4,1,1,0,data/map1.bmp
726.5,322,64752.337275,777,1,1,1,0,data/map1.bmp
136.0,715,64759.145462,289,2,2,0,0,data/map1.bmp
128.0,548,64764.476238,283,1,1,0,0,data/map1.bmp
732.5,367,64768.128751,836,4,1,1,0,data/map2.bmp
282.5,355,64771.949683,436,4,2,0,0,data/map1.bmp
130.0,189,64773.798143,282,4,2,0,0,data/map2.bmp
687.0,350,64777.129042,739,2,1,1,0,data/map2.bmp
925.0,328,64780.026614,926,2,2,1,0,data/map1.bmp
233.0,324,64783.448061,384,4,1,0,0,data/map1.bmp
716.5,617,64789.332309,718,1,1,1,0,data/map1.bmp
163.0,401,64793.212896,316,4,1,0,0,data/map1.bmp
708.0,498,64797.89759,760,2,1,1,0,data/map2.bmp
758,258,64800.319744,758,1,1,1,0,data/map2.bmp
706.5,510,64805.139045,757,1,1,1,0,data/map2.bmp
800.5,286,64807.820181,802,1,1,1,0,data/map2.bmp
144,260,64810.464503,294,4,2,0,0,data/map2.bmp
746.5,313,64813.253219,747,1,1,1,0,data/map2.bmp
736.5,494,64818.603258,843,4,1,1,0,data/map1.bmp
741.5,335,64821.758229,742,2,1,1,0,data/map2.bmp
89.5,238,64824.258426,240,4,2,0,0,data/map2.bmp
701.0,281,64826.786218,753,2,1,1,0,data/map2.bmp
718.5,447,64830.980701,720,4,0,1,0,data/map2.bmp
660.5,390,64834.96287,763,4,0,1,0,data/map1.bmp
197.0,299,64837.88746,349,4,2,0,0,data/map2.bmp
139.0,342,64841.541022,294,4,1,0,0,data/map2.bmp
98.5,259,64844.301928,250,4,2,0,0,data/map2.bmp
215.0,273,64847.157376,367,4,2,0,0,data/map1.bmp
722.0,402,64851.070111,779,4,0,1,0,data/map2.bmp
823.5,335,64854.237337,824,2,2,1,0,data/map1.bmp
745,320,64857.308082,795,1,1,1,0,data/map2.bmp
265.5,369,64860.980993,427,4,1,0,0,data/map1.bmp
754,438,64865.070596,804,1,1,1,0,data/map1.bmp
54.5,439,64869.355822,207,4,0,0,0,data/map2.bmp
68.0,210,64871.253508,222,4,2,0,0,data/map2.bmp
748.5,300,64874.537097,749,4,0,1,0,data/map2.bmp
104.5,410,64878.439319,255,4,2,0,0,data/map2.bmp
643.0,290,64881.301028,751,4,2,1,0,data/map2.bmp
749.5,298,64884.033487,800,2,1,1,0,data/map2.bmp
743.0,476,64888.670948,746,1,1,1,0,data/map1.bmp
746.5,309,64891.876091,798,4,0,1,0,data/map2.bmp
290.0,258,64894.647102,445,4,2,0,0,data/map1.bmp
716.0,368,64897.947378,818,1,1,1,0,data/map1.bmp
806.0,263,64900.765603,807,2,1,1,0,data/map2.bmp
754.5,261,64903.347176,857,4,2,1,0,data/map2.bmp
206.0,347,64906.696115,359,4,1,0,0,data/map2.bmp
412.0,477,64911.531009,581,4,2,0,0,data/map1.bmp
829.5,306,64914.248018,830,1,1,1,0,data/map1.bmp
747.5,309,64917.25308,748,1,1,1,0,data/map2.bmp
706,265,64919.898017,756,1,1,1,0,data/map2.bmp
755.5,267,64922.471882,806,1,1,1,0,data/map2.bmp
48.5,278,64925.210159,203,4,2,0,0,data/map2.bmp
150.0,305,64928.459053,302,4,2,0,0,data/map2.bmp
771.5,345,64931.589885,872,4,0,1,0,data/map1.bmp
842.5,465,64936.165357,898,2,2,1,0,data/map1.bmp
733.5,478,64941.028583,846,4,1,1,0,data/map1.bmp
752.0,430,64944.987336,855,1,1,1,0,data/map1.bmp
45.0,292,64947.881221,196,4,0,0,0,data/map2.bmp
690.0,537,64952.879203,702,1,1,1,0,data/map2.bmp
919.5,358,64956.577372,920,4,2,1,0,data/map1.bmp
690.0,443,64960.777537,721,1,1,1,0,data/map2.bmp
137.5,367,64964.659259,290,4,1,0,0,data/map1.bmp
733.5,535,64969.513919,784,1,1,1,0,data/map1.bmp
782.0,381,64972.996376,783,1,1,1,0,data/map2.bmp
265.5,350,64976.181478,431,2,2,0,0,data/map1.bmp
87.0,304,64979.534983,238,4,0,0,0,data/map1.bmp
758,255,64981.859005,758,1,1,1,0,data/map2.bmp
121.0,278,64984.562258,272,4,1,0,0,data/map1.bmp
762,237,64986.833466,812,4,2,1,0,data/map2.bmp
25.5,222,64989.006084,180,4,1,0,0,data/map2.bmp
316.0,233,64991.102841,468,4,2,0,0,data/map1.bmp
748.0,289,64994.268046,802,2,1,1,0,data/map2.bmp
768.0,363,64997.704639,769,4,0,1,0,data/map1.bmp
649.5,681,65004.291606,755,1,1,1,0,data/map1.bmp
801,290,65007.044028,851,2,1,1,0,data/map2.bmp
99.5,516,65011.826312,254,4,0,0,0,data/map2.bmp
623.5,414,65015.679997,727,1,1,1,0,data/map2.bmp
77.0,269,65018.387157,228,4,0,0,0,data/map1.bmp
196.0,267,65021.272534,347,4,2,0,0,data/map2.bmp
998.5,430,65025.262384,1005,4,0,1,0,data/map1.bmp
189.0,785,65032.439714,341,2,2,0,0,data/map1.bmp
154.5,397,65036.536521,337,4,0,0,0,data/map1.bmp
324.0,345,65040.314593,480,4,2,0,0,data/map1.bmp
739.5,466,65044.552531,798,1,1,1,0,data/map1.bmp
456.5,309,65048.020897,611,4,2,0,0,data/map1.bmp
101.0,371,65051.919705,258,4,1,0,0,data/map2.bmp
774.5,409,65055.624462,778,2,1,1,0,data/map2.bmp
805.0,269,65058.098782,806,2,1,1,0,data/map2.bmp
144.5,269,65060.637508,298,4,2,0,0,data/map2.bmp
807,260,65063.107779,807,2,1,1,0,data/map2.bmp
764,386,65066.667373,764,1,1,1,0,data/map1.bmp
774.0,564,65072.461953,879,4,0,1,0,data/map1.bmp
727.5,495,65077.010871,742,1,1,1,0,data/map1.bmp
684.5,360,65080.443523,737,4,0,1,0,data/map2.bmp
745.5,313,65083.440801,747,1,1,1,0,data/map2.bmp
237.5,584,65089.235794,390,4,1,0,0,data/map1.bmp
794.0,315,65092.589623,796,1,1,1,0,data/map2.bmp
790.0,493,65097.516427,843,2,2,1,0,data/map1.bmp
651.5,427,65101.904164,756,4,0,1,0,data/map1.bmp
120.0,216,65104.182593,280,4,1,0,0,data/map2.bmp
223.0,292,65106.968398,376,4,2,0,0,data/map1.bmp
88.0,511,65112.297422,241,4,0,0,0,data/map1.bmp
-19.0,268,65115.036462,163,4,1,0,0,data/map1.bmp
702.5,282,65117.704892,803,4,1,1,0,data/map2.bmp
79.5,332,65121.398698,267,4,1,0,0,data/map1.bmp
229.5,431,65125.505679,388,2,2,0,0,data/map1.bmp
748.0,490,65129.969,761,1,1,1,0,data/map2.bmp
681.5,299,65132.986486,782,2,2,1,0,data/map1.bmp
805,274,65135.676492,805,1,1,1,0,data/map2.bmp
752,287,65138.695743,802,2,1,1,0,data/map2.bmp
625.0,419,65142.605359,726,2,1,1,0,data/map2.bmp
681.5,387,65146.372624,732,2,1,1,0,data/map2.bmp
827.5,308,65149.252641,880,1,1,1,0,data/map1.bmp
727.0,316,65152.462922,828,4,1,1,0,data/map1.bmp
694.5,296,65155.235901,800,4,0,1,0,data/map2.bmp
381.5,336,65159.077435,541,4,1,0,0,data/map1.bmp
702.0,284,65161.942355,753,4,0,1,0,data/map2.bmp
746.5,305,65164.832106,748,4,0,1,0,data/map2.bmp
238.5,221,65167.321285,391,4,2,0,0,data/map1.bmp
687.0,357,65170.846992,788,2,1,1,0,data/map2.bmp
164.5,220,65173.108936,315,4,2,0,0,data/map2.bmp
333.0,295,65176.00162,486,4,2,0,0,data/map1.bmp
766.0,600,65181.639437,821,1,1,1,0,data/map1.bmp
695.5,407,65185.661993,810,4,0,1,0,data/map1.bmp
719.0,443,65189.574983,721,4,0,1,0,data/map2.bmp
182.0,672,65196.6879,341,4,0,0,0,data/map1.bmp
365.5,311,65199.817974,519,4,2,0,0,data/map1.bmp
699.0,284,65202.434056,753,2,1,1,0,data/map2.bmp
711.0,476,65207.133303,714,2,1,1,0,data/map2.bmp
887.0,512,65212.158938,989,4,2,1,0,data/map1.bmp
825.5,541,65217.308499,933,2,2,1,0,data/map1.bmp
136.0,345,65220.865102,288,4,1,0,0,data/map1.bmp
784,285,65223.624267,784,1,1,1,0,data/map1.bmp
108.0,402,65227.464625,259,4,2,0,0,data/map2.bmp
683.5,373,65231.224895,785,4,1,1,0,data/map2.bmp
238.0,338,65234.855042,389,2,2,0,0,data/map1.bmp
772.0,433,65238.711715,773,1,1,1,0,data/map2.bmp
700.5,284,65241.447007,803,4,0,1,0,data/map2.bmp
773.5,334,65244.744201,793,2,1,1,0,data/map2.bmp
781,300,65247.719763,831,4,0,1,0,data/map1.bmp
52.0,340,65251.373461,203,4,0,0,0,data/map2.bmp
684.0,386,65255.327501,836,4,2,0,0,data/map1.bmp
192.0,299,65258.202008,345,4,2,0,0,data/map2.bmp
-15.0,156,65260.066504,136,4,1,0,0,data/map2.bmp
769,363,65263.653802,869,2,2,1,0,data/map1.bmp
244.0,407,65267.740835,409,4,1,0,0,data/map2.bmp
107.0,389,65271.458217,259,4,0,0,0,data/map2.bmp
286.0,344,65274.578302,437,4,2,0,0,data/map1.bmp
328.0,303,65277.803887,480,4,2,0,0,data/map1.bmp
334.5,480,65282.207225,491,4,1,0,0,data/map1.bmp
86.0,300,65285.479728,240,4,2,0,0,data/map2.bmp
88.0,225,65287.580993,243,4,2,0,0,data/map2.bmp
232.5,467,65292.302965,391,4,1,0,0,data/map1.bmp
687.5,475,65297.108545,746,4,0,1,0,data/map1.bmp
377.0,292,65299.989522,528,4,2,0,0,data/map1.bmp
780.5,386,65303.868571,782,1,1,1,0,data/map2.bmp
857.5,410,65307.982602,909,4,0,1,0,data/map1.bmp
426.5,368,65311.654863,579,4,2,0,0,data/map1.bmp
99.5,358,65315.334945,255,4,2,0,0,data/map2.bmp
70.0,256,65317.898404,221,4,2,0,0,data/map2.bmp
198.5,411,65322.129905,353,4,1,0,0,data/map2.bmp
260.0,542,65327.25364,441,2,2,0,0,data/map1.bmp
284.0,344,65331.034487,436,4,2,0,0,data/map1.bmp
136.5,169,65332.61517,290,4,1,0,0,data/map1.bmp
741.0,337,65336.009223,792,2,1,1,0,data/map2.bmp
807.5,253,65338.539487,809,4,0,1,0,data/map2.bmp
735.5,364,65342.204956,737,1,1,1,0,data/map2.bmp
228.5,395,65346.186557,387,4,1,0,0,data/map1.bmp
170.5,330,65349.663235,325,2,2,0,0,data/map1.bmp
703.5,273,65352.327635,755,2,1,1,0,data/map2.bmp
842.0,491,65357.213923,843,2,2,1,0,data/map1.bmp
744.5,324,65360.294844,795,4,1,1,0,data/map2.bmp
827.0,318,65363.533613,878,2,2,1,0,data/map1.bmp
206.5,369,65366.717831,357,4,2,0,0,data/map2.bmp
862.0,378,65370.484585,966,4,0,1,0,data/map1.bmp
789.5,432,65374.880371,855,4,0,1,0,data/map1.bmp
367.0,409,65378.913142,541,4,1,0,0,data/map1.bmp
705,271,65381.458244,755,1,1,1,0,data/map2.bmp
785.0,274,65383.95431,787,1,1,1,0,data/map1.bmp
642,339,65387.377447,742,4,1,1,0,data/map2.bmp
773.5,581,65393.169446,825,4,0,1,0,data/map1.bmp
50.5,235,65395.602316,201,2,1,0,0,data/map2.bmp
197.5,407,65399.676806,358,4,1,0,0,data/map2.bmp
765.5,366,65403.355188,818,4,0,1,0,data/map1.bmp
642.5,309,65406.649752,748,2,1,1,0,data/map2.bmp
961.5,390,65410.635649,1063,4,2,1,0,data/map1.bmp
279.0,282,65413.459936,430,4,2,0,0,data/map1.bmp
287.0,363,65417.246823,441,4,2,0,0,data/map1.bmp
827,324,65420.246628,877,4,0,1,0,data/map1.bmp
730.5,300,65423.32234,781,1,1,1,0,data/map1.bmp
793.0,329,65426.176538,794,1,1,1,0,data/map2.bmp
692.0,310,65429.352467,797,2,1,1,0,data/map2.bmp
98.5,310,65432.349811,254,4,0,0,0,data/map2.bmp
785.5,357,65435.956439,838,4,1,1,0,data/map2.bmp
879.5,306,65438.92657,880,2,2,1,0,data/map1.bmp
83.5,385,65442.658101,255,4,2,0,0,data/map2.bmp
644.5,321,65445.961935,745,2,1,1,0,data/map2.bmp
703.0,268,65448.488785,756,1,1,1,0,data/map2.bmp
599.0,611,65454.390218,719,1,1,1,0,data/map1.bmp
801.0,288,65456.964877,802,2,1,1,0,data/map2.bmp
936.5,341,65460.384054,941,4,0,1,0,data/map2.bmp
96.0,590,65465.827135,259,4,0,0,0,data/map2.bmp
135.0,515,65470.798822,288,4,1,0,0,data/map1.bmp
104.5,385,65474.632273,259,4,1,0,0,data/map2.bmp
247.0,340,65478.161265,404,4,2,0,0,data/map2.bmp
582.5,981,65487.716122,695,1,1,1,0,data/map1.bmp
759.5,397,65491.51757,812,1,1,1,0,data/map1.bmp
105.0,328,65494.598574,256,4,1,0,0,data/map2.bmp
682,387,65498.197501,732,2,1,1,0,data/map2.bmp
137.0,794,65506.124513,291,4,0,0,0,data/map1.bmp
716,379,65509.775243,766,1,1,1,0,data/map1.bmp
159.5,208,65512.051316,310,4,1,0,0,data/map1.bmp
727.5,318,65515.106314,778,1,1,1,0,data/map1.bmp
226.0,289,65518.335392,378,4,1,0,0,data/map1.bmp
806.5,260,65520.887296,807,1,1,1,0,data/map2.bmp
138.5,408,65524.969532,291,4,0,0,0,data/map1.bmp
803.5,416,65529.091565,858,2,2,1,0,data/map1.bmp
104.5,320,65532.433984,255,4,2,0,0,data/map2.bmp
670.0,442,65536.661472,721,2,1,1,0,data/map2.bmp
760,247,65539.176872,760,2,1,1,0,data/map2.bmp
746.0,309,65542.455251,748,4,0,1,0,data/map2.bmp
384.5,334,65545.618903,537,4,2,0,0,data/map1.bmp
768.0,358,65549.247367,820,4,0,1,0,data/map1.bmp
245.0,263,65551.888404,399,4,2,0,0,data/map2.bmp
282.5,380,65555.831781,434,4,2,0,0,data/map1.bmp
186.5,376,65559.623037,338,2,2,0,0,data/map1.bmp
135.5,271,65562.347141,292,4,2,0,0,data/map2.bmp
759.5,245,65564.78392,760,4,0,1,0,data/map2.bmp
803.5,279,65567.265872,804,1,1,1,0,data/map2.bmp
832,299,65570.16995,832,1,1,1,0,data/map1.bmp
645.0,300,65573.488982,749,4,0,1,0,data/map2.bmp
829.5,305,65576.132243,880,2,2,1,0,data/map1.bmp
761.5,437,65580.721251,772,4,0,1,0,data/map2.bmp
139,200,65582.479601,289,2,2,0,0,data/map1.bmp
781.5,297,65585.382532,782,1,1,1,0,data/map1.bmp
781.5,297,65588.809511,882,4,0,1,0,data/map1.bmp
626.5,810,65596.402858,797,2,1,1,0,data/map2.bmp
186.5,181,65598.552687,337,4,2,0,0,data/map2.bmp
157.0,315,65601.576463,309,4,1,0,0,data/map2.bmp
754.5,272,65604.231146,755,1,1,1,0,data/map2.bmp
341.5,343,65607.801681,509,4,2,0,0,data/map2.bmp
750.5,278,65610.470829,754,4,0,1,0,data/map2.bmp
46.5,255,65612.925901,198,4,2,0,0,data/map2.bmp
275.0,368,65616.487491,432,4,1,0,0,data/map1.bmp
189.5,339,65619.835261,341,4,1,0,0,data/map1.bmp
235.0,423,65624.330029,391,2,2,0,0,data/map1.bmp
719.5,339,65627.534704,774,4,0,1,0,data/map1.bmp
230.0,883,65636.370469,391,4,0,0,0,data/map1.bmp
670.5,429,65640.523653,724,1,1,1,0,data/map2.bmp
678.5,397,65644.381357,730,4,0,1,0,data/map2.bmp
730.0,520,65649.682393,837,4,1,1,0,data/map1.bmp
785.5,352,65653.075557,789,1,1,1,0,data/map2.bmp
287.0,317,65656.325248,438,4,1,0,0,data/map1.bmp
336.5,316,65659.717951,489,4,2,0,0,data/map1.bmp
664.5,605,65665.2895,720,1,1,1,0,data/map1.bmp
313.5,466,65670.196426,484,4,1,0,0,data/map1.bmp
76.0,255,65672.786747,231,4,2,0,0,data/map2.bmp
141.5,252,65675.097862,294,4,2,0,0,data/map2.bmp
774.0,320,65678.235095,827,4,0,1,0,data/map1.bmp
85.0,368,65681.671562,251,4,1,0,0,data/map2.bmp
86.5,354,65685.244599,239,4,1,0,0,data/map1.bmp
750.5,278,65687.632454,754,1,1,1,0,data/map2.bmp
786.5,274,65690.320894,787,1,1,1,0,data/map1.bmp
748.0,292,65693.465034,851,4,2,1,0,data/map2.bmp
739.0,335,65696.67591,792,4,1,1,0,data/map2.bmp
232.5,320,65699.966087,385,2,2,0,0,data/map1.bmp
185.0,433,65704.221885,337,2,2,0,0,data/map1.bmp
629.5,524,65709.632994,705,4,0,1,0,data/map2.bmp
186.0,330,65713.153646,340,4,1,0,0,data/map1.bmp
141.0,304,65716.02819,298,4,2,0,0,data/map2.bmp
744,325,65719.337526,744,1,1,1,0,data/map2.bmp
774.5,331,65722.496765,875,2,2,1,0,data/map1.bmp
188.0,403,65726.435349,341,4,1,0,0,data/map1.bmp
754.5,270,65729.354632,755,4,1,1,0,data/map2.bmp
783,291,65732.152472,783,1,1,1,0,data/map1.bmp
313.0,274,65734.932939,468,4,1,0,0,data/map1.bmp
272.5,267,65737.723563,426,4,2,0,0,data/map1.bmp
127.5,384,65741.419982,288,4,1,0,0,data/map1.bmp
831.0,354,65744.715818,889,4,2,1,0,data/map2.bmp
742.0,473,65749.049149,747,1,1,1,0,data/map1.bmp
782.0,353,65752.660688,789,2,1,1,0,data/map2.bmp
53.5,286,65755.548458,206,4,1,0,0,data/map2.bmp
701.5,280,65758.542631,753,1,1,1,0,data/map2.bmp
276.0,305,65761.555825,428,4,2,0,0,data/map1.bmp
81.0,320,65764.988878,236,4,0,0,0,data/map1.bmp
624.5,816,65772.519367,728,1,1,1,0,data/map1.bmp
682.0,373,65776.206734,735,2,1,1,0,data/map2.bmp
182.5,378,65779.922994,335,2,2,0,0,data/map1.bmp
735,283,65782.755195,785,4,0,1,0,data/map1.bmp
407.0,372,65786.44296,562,4,2,0,0,data/map1.bmp
673.5,814,65794.053178,729,4,0,1,0,data/map1.bmp
740.0,295,65796.995721,750,1,1,1,0,data/map2.bmp
237.0,499,65801.477816,390,2,2,0,0,data/map1.bmp
364.0,280,65804.583154,521,4,2,0,0,data/map1.bmp
1034.0,281,65807.535095,1035,4,2,1,0,data/map1.bmp
749.5,281,65810.255707,803,4,2,1,0,data/map2.bmp
779.5,375,65814.147931,884,4,1,1,0,data/map2.bmp
825.5,327,65817.610989,876,2,2,1,0,data/map1.bmp
778,315,65820.420021,778,1,1,1,0,data/map1.bmp
49.5,356,65823.953737,204,4,0,0,0,data/map2.bmp
884,285,65826.542414,884,2,2,1,0,data/map1.bmp
137.0,255,65829.266095,289,4,1,0,0,data/map2.bmp
287.0,392,65833.209212,439,4,2,0,0,data/map1.bmp
672.5,427,65837.418031,724,4,0,1,0,data/map2.bmp
240.0,347,65841.016104,391,2,2,0,0,data/map1.bmp
56.5,358,65844.672266,208,4,0,0,0,data/map2.bmp
579.5,1047,65854.178276,632,1,1,1,0,data/map1.bmp
830.0,516,65859.24266,888,2,2,1,0,data/map1.bmp
52.5,352,65862.466672,207,4,0,0,0,data/map2.bmp
189.5,329,65865.423184,341,2,2,0,0,data/map1.bmp
182.0,353,65869.041197,335,2,2,0,0,data/map1.bmp
152.0,323,65872.476045,303,4,1,0,0,data/map2.bmp
700.5,439,65876.751595,804,4,0,1,0,data/map1.bmp
784,287,65879.552738,784,1,1,1,0,data/map1.bmp
689.0,332,65882.7649,743,2,1,1,0,data/map2.bmp
642.5,712,65889.631615,717,2,1,1,0,data/map2.bmp
180.5,426,65893.802242,337,4,1,0,0,data/map1.bmp
36.0,332,65896.990366,188,4,2,0,0,data/map2.bmp
201.0,328,65900.527563,353,4,2,0,0,data/map2.bmp
744.0,472,65905.30474,747,4,0,1,0,data/map1.bmp
49.0,348,65908.548391,200,4,1,0,0,data/map2.bmp
153.0,366,65912.389569,304,4,2,0,0,data/map2.bmp
639.0,588,65917.931236,692,1,1,1,0,data/map2.bmp
742.0,468,65922.360417,798,1,1,1,0,data/map1.bmp
732.0,339,65925.695693,842,4,1,1,0,data/map2.bmp
805.5,268,65928.26231,806,4,1,1,0,data/map2.bmp
142.5,248,65930.907992,303,1,1,0,0,data/map1.bmp
755,433,65935.185256,755,1,1,1,0,data/map1.bmp
181.0,342,65938.385072,333,2,2,0,0,data/map1.bmp
42.5,302,65941.534154,196,4,1,0,0,data/map2.bmp
768.0,358,65945.017505,870,4,0,1,0,data/map1.bmp
69.5,372,65948.470849,230,4,1,0,0,data/map1.bmp
237.5,452,65953.228774,391,2,2,0,0,data/map1.bmp
807.5,447,65957.576744,870,4,1,1,0,data/map2.bmp
652.0,720,65964.119668,665,1,1,1,0,data/map2.bmp
376.5,286,65966.959013,530,4,2,0,0,data/map1.bmp
51.5,613,65972.74878,206,1,1,0,0,data/map2.bmp
277.0,365,65976.599446,437,2,2,0,0,data/map1.bmp
159.5,233,65979.0167,321,4,2,0,0,data/map2.bmp
96.5,275,65981.752627,250,4,1,0,0,data/map2.bmp
323.0,344,65985.314573,481,2,2,0,0,data/map1.bmp
576.5,612,65990.762513,687,1,1,1,0,data/map2.bmp
538.5,1076,66000.746974,644,1,1,1,0,data/map2.bmp
849.5,296,66003.407283,850,1,1,1,0,data/map2.bmp
233.5,487,66007.997571,390,2,2,0,0,data/map1.bmp
50.0,391,66011.717149,204,2,1,0,0,data/map2.bmp
676.5,412,66015.498674,727,4,0,1,0,data/map2.bmp
547.0,759,66022.599095,658,4,0,1,0,data/map2.bmp
277.0,202,66024.845549,436,4,2,0,0,data/map1.bmp
834.5,283,66027.537469,835,1,1,1,0,data/map1.bmp
412.5,266,66030.349016,566,4,2,0,0,data/map1.bmp
44.0,340,66033.923095,199,4,2,0,0,data/map2.bmp
132.0,328,66036.943543,287,4,0,0,0,data/map1.bmp
685.5,366,66040.636281,736,4,1,1,0,data/map2.bmp
96.0,587,66046.555013,259,2,1,0,0,data/map2.bmp
751.5,286,66049.205448,752,1,1,1,0,data/map2.bmp
773.0,418,66053.056361,776,1,1,1,0,data/map2.bmp
99.0,361,66056.7264,256,4,2,0,0,data/map2.bmp
203.5,385,66060.400952,357,4,2,0,0,data/map2.bmp
833.5,286,66063.033173,834,4,0,1,0,data/map1.bmp
-53.0,866,66072.098959,257,4,0,0,0,data/map2.bmp
185.5,421,66076.104077,339,4,1,0,0,data/map1.bmp
664.0,599,66081.833964,772,1,1,1,0,data/map1.bmp
870.5,421,66086.0655,975,4,2,1,0,data/map2.bmp
334.0,361,66089.743709,491,4,1,0,0,data/map1.bmp
672.0,343,66093.266483,741,4,1,1,0,data/map2.bmp
101.0,277,66095.86992,253,2,1,0,0,data/map2.bmp
814,386,66099.672535,814,1,1,1,0,data/map1.bmp
828,317,66102.673681,828,1,1,1,0,data/map1.bmp
781,301,66105.655204,781,1,1,1,0,data/map1.bmp
671.5,336,66108.7483,774,4,1,1,0,data/map1.bmp
202.5,332,66111.929003,359,4,1,0,0,data/map2.bmp
106.0,465,66116.362408,259,2,1,0,0,data/map2.bmp
136.0,286,66119.241824,300,4,2,0,0,data/map2.bmp
907,422,66123.256796,957,2,2,1,0,data/map1.bmp
286.0,406,66127.065592,438,2,2,0,0,data/map1.bmp
796.5,295,66130.096019,850,4,1,1,0,data/map2.bmp
200.0,315,66133.179012,353,4,1,0,0,data/map2.bmp
333.5,304,66136.127152,486,4,2,0,0,data/map1.bmp
768,365,66139.883199,768,4,0,1,0,data/map1.bmp
677.5,357,66143.208844,738,2,1,1,0,data/map2.bmp
767.0,341,66146.586465,773,1,1,1,0,data/map1.bmp
281.0,319,66149.493758,432,2,2,0,0,data/map1.bmp
670.0,395,66153.624247,780,4,0,1,0,data/map2.bmp
193.5,216,66155.955606,345,2,2,0,0,data/map1.bmp
155.5,445,66160.102278,306,4,1,0,0,data/map2.bmp
715.0,452,66164.691666,819,4,0,1,0,data/map2.bmp
190.0,558,66169.948721,341,4,1,0,0,data/map1.bmp
690.0,337,66173.107578,742,1,1,1,0,data/map2.bmp
729.5,307,66176.01462,780,1,1,1,0,data/map1.bmp
853.0,431,66180.475843,955,2,2,1,0,data/map1.bmp
1058.5,411,66184.315628,1059,2,2,1,0,data/map1.bmp
908.0,398,66188.071169,912,4,1,1,0,data/map1.bmp
148.5,333,66191.48593,304,4,1,0,0,data/map2.bmp
760.0,401,66195.422925,811,4,0,1,0,data/map1.bmp
798.0,448,66199.880488,902,4,0,1,0,data/map1.bmp
750,299,66202.966014,750,4,0,1,0,data/map2.bmp
794.0,318,66206.008058,796,2,1,1,0,data/map2.bmp
275.5,311,66209.139454,427,4,1,0,0,data/map1.bmp
56.5,551,66215.030878,208,4,0,0,0,data/map2.bmp
